,Age,Income_Monthly,Credit_Score,Debt_to_Income_Ratio,Experience_Years,Existing_Loans_Count,Savings_Balance,Missed_Payments_Last_Year,Default_Status,Debt_Stress_Index,Monthly_Debt_Amount
3127,35,8093,346,0.29,2,0,40381,0,1,100.33999999999999,2346.97
3128,39,8704,721,0.4,24,3,73905,0,0,288.40000000000003,3481.6000000000004
3129,30,2100,448,0.24,15,4,76726,2,1,107.52,504.0
3130,60,8657,429,0.45,20,4,58335,3,1,193.05,3895.65
3131,49,7875,755,0.18,12,4,86776,0,0,135.9,1417.5
3132,24,6271,804,0.15,35,4,12976,0,0,120.6,940.65
3133,41,2237,543,0.37,7,2,56780,0,0,200.91,827.6899999999999
3134,27,9226,773,0.38,18,1,146269,0,0,293.74,3505.88
3135,48,10032,681,0.15,15,0,134031,0,0,102.14999999999999,1504.8
3136,23,7218,402,0.58,11,1,24977,0,1,233.16,4186.44
3137,50,6025,788,0.39,19,1,145800,1,0,307.32,2349.75
3138,59,13110,336,0.18,17,1,78217,0,0,60.48,2359.7999999999997
3139,24,8073,848,0.26,11,2,139472,0,0,220.48000000000002,2098.98
3140,37,4542,819,0.5,24,1,2512,0,0,409.5,2271.0
3141,51,12195,632,0.36,10,2,101051,2,0,227.51999999999998,4390.2
3142,61,3537,696,0.19,21,3,92937,0,0,132.24,672.03
3143,23,2754,595,0.15,33,3,134510,1,0,89.25,413.09999999999997
3144,38,13560,406,0.32,12,3,59584,0,0,129.92000000000002,4339.2
3145,62,12450,829,0.27,37,2,5904,0,0,223.83,3361.5
3146,33,9396,382,0.43,11,2,122019,3,0,164.26,4040.2799999999997
3147,56,13857,587,0.56,38,0,53775,0,0,328.72,7759.920000000001
3148,64,9823,760,0.22,35,1,94945,2,0,167.2,2161.06
3149,22,7507,514,0.53,27,4,85833,2,1,272.42,3978.71
3150,36,6235,580,0.56,26,4,12492,0,0,324.8,3491.6000000000004
3151,47,2540,758,0.55,38,1,76084,0,0,416.90000000000003,1397.0
3152,58,7510,643,0.58,12,4,65363,1,1,372.94,4355.799999999999
3153,42,10461,493,0.52,39,4,27197,2,1,256.36,5439.72
3154,52,9926,457,0.4,26,4,101821,3,0,182.8,3970.4
3155,46,7131,764,0.3,30,2,147567,1,0,229.2,2139.2999999999997
3156,44,13652,403,0.35,1,2,62188,0,0,141.04999999999998,4778.2
3157,45,13600,333,0.54,17,2,60710,0,1,179.82000000000002,7344.000000000001
3158,59,10697,401,0.25,25,1,17358,0,0,100.25,2674.25
3159,49,3129,624,0.18,30,3,138475,0,0,112.32,563.22
3160,42,12271,440,0.17,37,4,12277,0,0,74.80000000000001,2086.07
3161,64,5145,773,0.51,21,0,144919,1,0,394.23,2623.9500000000003
3162,39,13434,330,0.48,35,2,97418,0,1,158.4,6448.32
3163,57,10553,362,0.35,18,0,21923,1,1,126.69999999999999,3693.5499999999997
3164,56,5720,386,0.24,13,4,105412,0,0,92.64,1372.8
3165,30,11648,603,0.44,13,3,78912,0,0,265.32,5125.12
3166,59,6067,360,0.12,28,0,12063,0,0,43.199999999999996,728.04
3167,51,6195,695,0.38,16,4,106566,0,0,264.1,2354.1
3168,55,11873,633,0.3,36,4,80485,0,0,189.9,3561.9
3169,53,11244,710,0.59,8,2,91718,2,1,418.9,6633.96
3170,24,9281,583,0.35,0,3,92241,0,0,204.04999999999998,3248.35
3171,24,4509,765,0.38,3,4,10138,0,0,290.7,1713.42
3172,49,7016,379,0.46,6,3,105941,0,0,174.34,3227.36
3173,36,8533,376,0.34,10,2,102434,0,0,127.84,2901.2200000000003
3174,62,6727,839,0.21,13,0,3538,0,0,176.19,1412.6699999999998
3175,44,2681,660,0.37,18,1,35251,0,0,244.2,991.97
3176,61,5932,376,0.57,39,1,6267,0,1,214.32,3381.24
3177,32,12321,808,0.3,2,1,13272,0,0,242.39999999999998,3696.2999999999997
3178,53,7560,463,0.44,7,3,101887,1,0,203.72,3326.4
3179,57,6016,308,0.59,28,1,66410,0,1,181.72,3549.4399999999996
3180,54,9339,474,0.51,36,0,89050,0,1,241.74,4762.89
3181,45,13494,761,0.43,8,4,86358,3,0,327.23,5802.42
3182,60,2719,606,0.47,18,3,47545,0,0,284.82,1277.9299999999998
3183,55,2074,544,0.57,11,0,90041,0,0,310.08,1182.1799999999998
3184,49,11485,421,0.58,26,3,34307,1,1,244.17999999999998,6661.299999999999
3185,58,12114,484,0.58,36,3,121034,1,0,280.71999999999997,7026.12
3186,28,6157,331,0.41,24,3,129283,0,0,135.70999999999998,2524.37
3187,25,10511,609,0.29,37,2,105828,0,0,176.60999999999999,3048.1899999999996
3188,58,4149,671,0.17,16,4,105104,0,0,114.07000000000001,705.33
3189,22,11644,355,0.29,32,1,54336,3,1,102.94999999999999,3376.7599999999998
3190,22,11747,572,0.57,38,2,38378,0,0,326.03999999999996,6695.789999999999
3191,41,8713,763,0.54,13,4,76809,0,0,412.02000000000004,4705.02
3192,40,6207,755,0.36,27,1,110360,0,1,271.8,2234.52
3193,50,13224,548,0.37,17,2,47450,0,0,202.76,4892.88
3194,31,9141,377,0.25,32,2,125185,0,0,94.25,2285.25
3195,39,10652,833,0.33,14,0,123897,1,0,274.89,3515.1600000000003
3196,49,11078,407,0.46,10,2,11037,2,1,187.22,5095.88
3197,56,13725,572,0.3,35,3,39596,0,0,171.6,4117.5
3198,64,5936,314,0.19,14,2,117321,1,0,59.660000000000004,1127.84
3199,52,11307,669,0.37,29,3,23894,0,0,247.53,4183.59
3200,48,3075,603,0.21,14,4,124817,0,0,126.63,645.75
3201,32,5876,504,0.59,22,4,19491,0,0,297.35999999999996,3466.8399999999997
3202,59,6615,412,0.3,14,3,72506,0,0,123.6,1984.5
3203,26,9265,552,0.55,28,0,87154,0,0,303.6,5095.75
3204,29,8379,740,0.21,10,0,22093,1,1,155.4,1759.59
3205,55,12116,485,0.19,17,4,42739,0,0,92.15,2302.04
3206,33,11118,526,0.41,39,2,29820,2,0,215.66,4558.38
3207,59,6652,827,0.49,30,4,141078,0,0,405.23,3259.48
3208,22,8792,653,0.38,8,4,63920,0,0,248.14000000000001,3340.96
3209,52,12473,300,0.21,21,3,83217,0,0,63.0,2619.33
3210,25,11247,719,0.12,10,0,63338,0,0,86.28,1349.6399999999999
3211,26,9456,460,0.41,16,3,129914,3,0,188.6,3876.9599999999996
3212,51,6674,460,0.17,32,4,106490,0,0,78.2,1134.5800000000002
3213,45,2541,427,0.27,10,1,77044,0,0,115.29,686.07
3214,24,4161,450,0.44,38,2,93168,0,0,198.0,1830.84
3215,32,4251,743,0.15,7,4,3293,1,0,111.45,637.65
3216,25,11244,770,0.16,3,3,41086,0,0,123.2,1799.04
3217,47,6569,762,0.13,35,1,5320,0,0,99.06,853.97
3218,48,4744,329,0.6,18,1,39399,1,1,197.4,2846.4
3219,64,14061,772,0.29,23,4,17574,0,0,223.88,4077.6899999999996
3220,48,8041,379,0.55,17,0,57693,3,1,208.45000000000002,4422.55
3221,63,14673,338,0.25,32,1,131313,1,0,84.5,3668.25
3222,27,14349,539,0.48,35,2,82286,0,0,258.71999999999997,6887.5199999999995
3223,36,14802,636,0.21,9,3,106123,1,0,133.56,3108.42
3224,51,14717,579,0.35,13,3,20794,1,0,202.64999999999998,5150.95
3225,63,6675,415,0.51,6,3,107091,2,0,211.65,3404.25
3226,58,3560,568,0.51,11,4,148035,0,0,289.68,1815.6000000000001
3227,58,13954,634,0.5,21,3,2790,1,1,317.0,6977.0
3228,63,3164,611,0.51,26,3,114253,0,0,311.61,1613.64
3229,58,7419,352,0.21,36,2,45156,0,0,73.92,1557.99
3230,56,4722,367,0.34,10,0,68063,1,1,124.78000000000002,1605.48
3231,44,12550,333,0.34,35,4,40932,1,1,113.22000000000001,4267.0
3232,27,2470,685,0.55,12,4,22465,0,0,376.75000000000006,1358.5
3233,25,11608,548,0.25,31,3,135083,0,0,137.0,2902.0
3234,39,3468,410,0.57,7,2,117137,1,0,233.7,1976.7599999999998
3235,30,9925,393,0.33,6,1,131821,2,0,129.69,3275.25
3236,50,2808,709,0.43,16,3,26569,0,0,304.87,1207.44
3237,34,10363,478,0.23,21,3,93462,0,1,109.94,2383.4900000000002
3238,38,8719,346,0.31,33,4,81139,1,1,107.26,2702.89
3239,53,14318,675,0.45,19,4,43446,0,0,303.75,6443.1
3240,43,14334,501,0.36,7,3,87598,0,0,180.35999999999999,5160.24
3241,25,14417,744,0.57,21,4,99758,0,0,424.08,8217.689999999999
3242,26,12591,596,0.47,26,2,148849,0,0,280.12,5917.7699999999995
3243,58,7073,607,0.38,33,1,60490,0,0,230.66,2687.7400000000002
3244,62,10012,792,0.54,20,1,85278,2,1,427.68,5406.4800000000005
3245,34,3645,637,0.43,14,1,62735,0,0,273.90999999999997,1567.35
3246,55,10249,365,0.42,4,3,74231,0,0,153.29999999999998,4304.58
3247,43,3129,721,0.22,37,3,79415,0,0,158.62,688.38
3248,44,3353,839,0.3,16,3,63834,0,0,251.7,1005.9
3249,24,2767,792,0.44,7,2,12264,0,0,348.48,1217.48
3250,63,5895,616,0.55,18,1,53284,0,0,338.8,3242.2500000000005
3251,55,10874,374,0.26,4,4,92064,1,1,97.24000000000001,2827.2400000000002
3252,53,5454,358,0.21,22,4,101778,1,0,75.17999999999999,1145.34
3253,42,12200,685,0.4,18,0,91141,0,0,274.0,4880.0
3254,42,9329,314,0.13,13,0,78809,0,0,40.82,1212.77
3255,32,13334,530,0.46,9,4,29680,0,0,243.8,6133.64
3256,60,3790,498,0.45,30,1,145799,0,0,224.1,1705.5
3257,25,11669,653,0.28,12,3,71714,0,0,182.84,3267.32
3258,22,2885,334,0.55,21,4,14544,1,1,183.70000000000002,1586.7500000000002
3259,49,9734,461,0.35,36,4,17847,0,0,161.35,3406.8999999999996
3260,45,5906,770,0.42,38,0,140401,2,0,323.4,2480.52
3261,56,6492,830,0.2,9,1,113432,0,0,166.0,1298.4
3262,34,11730,722,0.31,30,4,117799,1,0,223.82,3636.3
3263,55,4073,647,0.53,34,3,67726,0,0,342.91,2158.69
3264,32,2312,446,0.21,12,3,57904,0,0,93.66,485.52
3265,57,8269,673,0.3,29,2,32468,0,0,201.9,2480.7
3266,38,7317,715,0.26,33,3,11044,1,0,185.9,1902.42
3267,56,2810,793,0.18,35,4,33016,0,0,142.73999999999998,505.79999999999995
3268,39,12427,555,0.24,34,4,20917,1,0,133.2,2982.48
3269,61,8841,402,0.22,3,3,1233,0,1,88.44,1945.02
3270,43,13049,420,0.56,3,0,107703,0,0,235.20000000000002,7307.4400000000005
3271,45,12955,718,0.47,5,1,125582,0,0,337.46,6088.849999999999
3272,40,4032,649,0.26,27,4,116901,1,0,168.74,1048.32
3273,58,11699,341,0.48,29,3,52937,0,1,163.68,5615.5199999999995
3274,60,14737,666,0.11,26,3,132281,1,0,73.26,1621.07
3275,42,12762,328,0.36,4,4,28855,0,1,118.08,4594.32
3276,29,12086,313,0.23,38,2,108573,0,0,71.99000000000001,2779.78
3277,49,9129,784,0.16,34,1,24902,0,0,125.44,1460.64
3278,26,4705,488,0.54,38,4,64871,0,1,263.52000000000004,2540.7000000000003
3279,38,10788,594,0.2,14,3,43999,0,0,118.80000000000001,2157.6
3280,58,4147,482,0.51,18,2,127095,0,0,245.82,2114.9700000000003
3281,57,2615,847,0.31,29,4,75294,0,0,262.57,810.65
3282,40,2947,336,0.11,37,1,109584,2,0,36.96,324.17
3283,48,7677,313,0.47,31,2,53058,0,1,147.10999999999999,3608.1899999999996
3284,55,6651,458,0.4,39,3,88569,0,0,183.20000000000002,2660.4
3285,32,14565,793,0.27,28,0,42591,1,0,214.11,3932.55
3286,33,13956,628,0.24,5,1,8595,0,0,150.72,3349.44
3287,42,9866,382,0.14,25,2,65281,0,0,53.480000000000004,1381.2400000000002
3288,32,4013,321,0.57,26,4,13197,0,1,182.96999999999997,2287.41
3289,60,5697,431,0.35,34,4,40802,0,0,150.85,1993.9499999999998
3290,49,2490,764,0.14,27,2,127001,0,0,106.96000000000001,348.6
3291,26,6350,755,0.53,4,4,56041,0,1,400.15000000000003,3365.5
3292,38,4428,601,0.24,15,2,104179,0,0,144.23999999999998,1062.72
3293,41,6987,566,0.2,17,1,107404,0,0,113.2,1397.4
3294,62,10733,694,0.24,12,4,82967,0,0,166.56,2575.92
3295,33,11479,419,0.38,24,1,126392,0,0,159.22,4362.02
3296,27,11825,545,0.14,9,3,43352,0,0,76.30000000000001,1655.5000000000002
3297,38,6920,337,0.34,28,3,50017,0,0,114.58000000000001,2352.8
3298,40,4926,544,0.55,9,3,109519,0,0,299.20000000000005,2709.3
3299,47,11544,320,0.19,5,3,21499,2,1,60.8,2193.36
3300,53,9282,409,0.27,15,4,91150,1,1,110.43,2506.1400000000003
3301,27,6376,693,0.3,24,2,2596,1,0,207.9,1912.8
3302,57,11490,709,0.39,3,4,31085,0,0,276.51,4481.1
3303,59,6868,307,0.56,36,4,116050,0,0,171.92000000000002,3846.0800000000004
3304,32,8986,743,0.3,33,1,104797,0,0,222.9,2695.7999999999997
3305,54,8862,627,0.13,18,2,38278,0,0,81.51,1152.06
3306,45,14159,589,0.27,32,0,33410,0,0,159.03,3822.9300000000003
3307,44,6423,810,0.2,3,0,76507,0,0,162.0,1284.6000000000001
3308,36,12450,660,0.43,33,2,144562,2,0,283.8,5353.5
3309,48,8870,518,0.11,11,0,76782,2,0,56.98,975.7
3310,32,14839,705,0.25,30,2,121452,0,0,176.25,3709.75
3311,38,10159,519,0.37,15,1,48677,0,0,192.03,3758.83
3312,35,4073,406,0.24,1,1,89743,0,0,97.44,977.52
3313,48,8170,585,0.38,1,4,52033,0,0,222.3,3104.6
3314,39,2701,307,0.16,35,0,15579,0,0,49.120000000000005,432.16
3315,49,12111,488,0.57,5,2,76819,0,1,278.15999999999997,6903.2699999999995
3316,25,10113,380,0.25,22,1,84632,0,1,95.0,2528.25
3317,28,8825,407,0.56,38,4,147345,0,0,227.92000000000002,4942.000000000001
3318,56,12652,620,0.26,36,0,76508,0,0,161.20000000000002,3289.52
3319,30,14454,645,0.49,15,0,39900,0,0,316.05,7082.46
3320,29,9867,627,0.22,18,0,12954,3,0,137.94,2170.7400000000002
3321,38,6264,601,0.43,23,1,103190,1,0,258.43,2693.52
3322,38,9968,499,0.26,26,1,134853,0,1,129.74,2591.6800000000003
3323,54,10146,718,0.35,6,0,19979,0,0,251.29999999999998,3551.1
3324,53,14516,338,0.44,29,1,6178,0,0,148.72,6387.04
3325,29,9776,606,0.39,13,0,114266,1,0,236.34,3812.6400000000003
3326,40,10558,303,0.39,14,3,45561,0,0,118.17,4117.62
3327,59,10719,376,0.13,11,1,96992,0,0,48.88,1393.47
3328,24,6886,767,0.22,28,2,52414,0,0,168.74,1514.92
3329,26,13910,478,0.39,22,1,28041,0,1,186.42000000000002,5424.900000000001
3330,34,13801,575,0.11,12,0,132588,0,0,63.25,1518.11
3331,52,5935,451,0.23,8,2,124881,0,0,103.73,1365.05
3332,37,6619,463,0.21,23,4,139679,0,0,97.22999999999999,1389.99
3333,53,7191,589,0.22,38,2,122361,2,0,129.58,1582.02
3334,43,12345,677,0.37,29,2,13673,0,0,250.49,4567.65
3335,50,8875,609,0.39,0,1,61594,0,0,237.51000000000002,3461.25
3336,43,12100,688,0.55,9,2,18418,1,1,378.40000000000003,6655.000000000001
3337,64,13204,482,0.29,37,2,96628,0,1,139.78,3829.16
3338,24,9856,605,0.56,14,0,75629,0,0,338.8,5519.360000000001
3339,31,7401,371,0.43,8,1,39202,0,1,159.53,3182.43
3340,63,14420,518,0.56,12,0,19106,1,0,290.08000000000004,8075.200000000001
3341,42,5022,472,0.52,22,1,9148,0,1,245.44,2611.44
3342,37,13675,571,0.44,32,4,18009,0,0,251.24,6017.0
3343,33,12912,767,0.28,8,2,34284,0,0,214.76000000000002,3615.36
3344,23,7738,568,0.22,2,1,61315,2,0,124.96,1702.36
3345,62,7984,319,0.21,29,2,68356,0,0,66.99,1676.6399999999999
3346,45,3770,802,0.58,8,2,6926,0,0,465.15999999999997,2186.6
3347,56,14305,446,0.58,24,3,94416,0,1,258.68,8296.9
3348,51,11969,728,0.46,23,0,39663,0,0,334.88,5505.740000000001
3349,51,14404,464,0.54,31,1,52928,0,1,250.56,7778.160000000001
3350,56,10989,609,0.56,6,4,103480,1,0,341.04,6153.84
3351,40,5215,817,0.36,35,3,113866,0,0,294.12,1877.3999999999999
3352,29,13980,313,0.41,24,0,6469,0,1,128.32999999999998,5731.799999999999
3353,47,8694,431,0.31,19,4,41412,0,0,133.60999999999999,2695.14
3354,61,4976,738,0.31,16,4,109827,0,0,228.78,1542.56
3355,28,5737,562,0.12,35,2,136998,0,0,67.44,688.4399999999999
3356,51,11903,524,0.32,25,0,130471,0,0,167.68,3808.96
3357,28,2752,557,0.44,18,3,133364,0,0,245.08,1210.88
3358,24,12661,533,0.31,36,1,124757,0,0,165.23,3924.91
3359,22,14161,635,0.54,2,1,113654,0,0,342.90000000000003,7646.9400000000005
3360,57,3392,708,0.27,27,3,25792,0,0,191.16000000000003,915.84
3361,46,8789,323,0.17,21,2,82553,1,1,54.910000000000004,1494.13
3362,58,12797,570,0.51,18,2,9509,0,0,290.7,6526.47
3363,22,2677,394,0.44,15,4,14895,0,0,173.36,1177.88
3364,36,2105,441,0.22,5,0,76816,0,1,97.02,463.1
3365,58,13479,380,0.37,36,4,123511,1,0,140.6,4987.23
3366,34,6753,573,0.3,30,1,44136,0,0,171.9,2025.8999999999999
3367,61,3946,575,0.57,33,3,53487,2,1,327.75,2249.22
3368,29,7544,764,0.4,30,0,104645,0,0,305.6,3017.6000000000004
3369,26,3095,507,0.18,10,3,12121,0,0,91.25999999999999,557.1
3370,30,8985,595,0.35,35,0,69750,0,0,208.25,3144.75
3371,22,3782,338,0.53,5,1,68220,1,1,179.14000000000001,2004.46
3372,57,6541,587,0.44,26,1,9840,0,0,258.28000000000003,2878.04
3373,56,5257,423,0.52,6,0,144491,0,0,219.96,2733.64
3374,23,8213,582,0.23,31,2,86491,0,0,133.86,1888.99
3375,61,12189,479,0.54,7,0,136414,1,1,258.66,6582.06
3376,44,6869,396,0.48,32,1,46269,0,1,190.07999999999998,3297.12
3377,30,3561,490,0.46,14,3,63811,0,1,225.4,1638.0600000000002
3378,55,6006,373,0.27,26,4,53604,3,1,100.71000000000001,1621.6200000000001
3379,35,11867,746,0.54,29,3,79730,0,0,402.84000000000003,6408.18
3380,25,11314,796,0.42,21,1,114581,3,0,334.32,4751.88
3381,51,5981,783,0.53,28,3,105719,0,0,414.99,3169.9300000000003
3382,52,11493,415,0.28,29,2,114150,1,0,116.20000000000002,3218.0400000000004
3383,59,7682,834,0.17,1,2,13088,3,0,141.78,1305.94
3384,32,7782,397,0.27,14,0,78834,3,1,107.19000000000001,2101.1400000000003
3385,56,2943,627,0.33,26,3,16095,0,0,206.91,971.19
3386,29,6550,706,0.37,6,3,104584,2,0,261.21999999999997,2423.5
3387,24,11137,612,0.36,26,1,141048,0,0,220.32,4009.3199999999997
3388,35,2600,447,0.37,20,0,18637,0,0,165.39,962.0
3389,34,12892,641,0.52,12,0,55260,0,0,333.32,6703.84
3390,53,8376,794,0.19,16,3,88395,0,0,150.86,1591.44
3391,55,11609,322,0.26,10,4,126197,1,0,83.72,3018.34
3392,40,3524,404,0.54,9,3,136450,0,0,218.16000000000003,1902.96
3393,59,5766,521,0.38,32,3,10131,3,0,197.98,2191.08
3394,37,2250,314,0.39,13,3,62845,0,0,122.46000000000001,877.5
3395,23,11736,377,0.34,36,2,90489,2,1,128.18,3990.2400000000002
3396,61,2078,621,0.37,7,0,86240,1,0,229.77,768.86
3397,38,5123,540,0.2,32,2,105991,1,0,108.0,1024.6000000000001
3398,55,11089,317,0.37,6,4,91555,0,1,117.28999999999999,4102.93
3399,63,9064,753,0.6,33,1,74542,0,0,451.8,5438.4
3400,37,10417,742,0.38,6,4,108101,0,1,281.96,3958.46
3401,59,3209,576,0.12,6,0,51966,0,0,69.12,385.08
3402,23,7153,723,0.5,35,1,66983,0,0,361.5,3576.5
3403,23,6898,775,0.3,6,4,55337,0,0,232.5,2069.4
3404,47,4178,326,0.18,19,0,24653,0,0,58.68,752.04
3405,34,12871,813,0.53,17,4,136040,0,0,430.89000000000004,6821.63
3406,52,9610,763,0.2,13,1,96541,0,0,152.6,1922.0
3407,55,13077,662,0.56,39,1,135132,0,0,370.72,7323.120000000001
3408,60,12998,682,0.32,13,4,141116,0,1,218.24,4159.36
3409,24,10895,824,0.47,20,2,149293,0,0,387.28,5120.65
3410,29,4544,681,0.37,26,4,114247,3,1,251.97,1681.28
3411,44,7522,483,0.23,25,4,115896,0,0,111.09,1730.0600000000002
3412,35,4370,493,0.44,26,4,84699,0,0,216.92,1922.8
3413,48,5281,761,0.58,23,2,136932,0,0,441.38,3062.9799999999996
3414,50,6710,355,0.48,4,3,107507,2,0,170.4,3220.7999999999997
3415,60,2328,529,0.4,37,1,116884,0,0,211.60000000000002,931.2
3416,60,7579,788,0.6,27,0,125993,0,0,472.79999999999995,4547.4
3417,22,6228,327,0.23,31,1,33226,0,0,75.21000000000001,1432.44
3418,38,8794,483,0.13,23,1,31061,0,0,62.79,1143.22
3419,62,2120,724,0.12,5,3,14188,0,0,86.88,254.39999999999998
3420,51,8749,674,0.46,9,1,138408,1,1,310.04,4024.54
3421,34,2964,340,0.52,2,1,104075,0,0,176.8,1541.28
3422,42,6224,783,0.42,6,2,55067,0,0,328.86,2614.08
3423,40,5675,559,0.55,28,2,87784,0,0,307.45000000000005,3121.2500000000005
3424,40,7694,740,0.45,33,2,103378,0,0,333.0,3462.3
3425,46,4076,383,0.29,6,2,51554,1,1,111.07,1182.04
3426,43,8865,345,0.19,16,2,33943,1,1,65.55,1684.35
3427,52,7643,739,0.56,12,0,14533,2,1,413.84000000000003,4280.080000000001
3428,38,10524,818,0.15,20,3,36345,0,0,122.69999999999999,1578.6
3429,44,13560,737,0.37,30,4,83022,0,0,272.69,5017.2
3430,53,7249,435,0.26,8,2,121174,3,0,113.10000000000001,1884.74
3431,31,3316,482,0.24,12,3,124507,0,0,115.67999999999999,795.8399999999999
3432,31,3196,471,0.42,16,4,14802,0,0,197.82,1342.32
3433,57,5170,838,0.22,7,1,101225,0,0,184.36,1137.4
3434,29,11621,419,0.56,8,1,44285,0,1,234.64000000000001,6507.76
3435,41,2355,580,0.3,8,3,92493,0,0,174.0,706.5
3436,53,14426,607,0.44,39,0,74322,0,0,267.08,6347.44
3437,35,11718,576,0.46,29,0,124118,0,0,264.96000000000004,5390.280000000001
3438,49,14089,829,0.44,6,3,2516,1,0,364.76,6199.16
3439,45,2028,594,0.55,16,0,124336,3,1,326.70000000000005,1115.4
3440,36,3013,352,0.22,38,0,91365,0,1,77.44,662.86
3441,43,12894,731,0.14,37,1,118037,1,0,102.34,1805.16
3442,51,11019,351,0.13,4,0,120103,0,0,45.63,1432.47
3443,25,14638,371,0.54,16,0,307,3,1,200.34,7904.52
3444,34,4024,327,0.59,39,3,76482,0,1,192.92999999999998,2374.16
3445,44,10490,768,0.25,0,0,107068,0,0,192.0,2622.5
3446,29,7839,846,0.45,15,2,21611,0,0,380.7,3527.55
3447,39,12057,700,0.1,16,2,129733,0,0,70.0,1205.7
3448,33,14208,500,0.19,29,3,102760,0,0,95.0,2699.52
3449,52,7791,765,0.44,30,2,137196,1,0,336.6,3428.04
3450,35,12303,678,0.13,34,1,106009,0,0,88.14,1599.39
3451,55,2754,476,0.33,7,3,22859,0,1,157.08,908.82
3452,39,10961,351,0.43,29,0,92360,0,0,150.93,4713.23
3453,55,5735,378,0.48,38,2,61686,0,1,181.44,2752.7999999999997
3454,32,3238,684,0.33,20,1,141969,0,0,225.72,1068.54
3455,62,12405,307,0.42,14,3,59827,0,1,128.94,5210.099999999999
3456,33,3906,513,0.37,33,3,90657,0,0,189.81,1445.22
3457,36,9399,324,0.13,26,0,101185,0,0,42.120000000000005,1221.8700000000001
3458,52,9961,749,0.47,1,4,42600,0,0,352.03,4681.67
3459,50,11756,756,0.19,9,2,109366,0,0,143.64000000000001,2233.64
3460,47,11410,760,0.12,4,1,20086,0,0,91.2,1369.2
3461,39,6601,497,0.33,26,3,149492,3,0,164.01000000000002,2178.33
3462,53,11549,393,0.53,3,2,40794,0,1,208.29000000000002,6120.97
3463,43,14031,736,0.18,12,1,112200,1,0,132.48,2525.58
3464,59,3460,826,0.11,16,1,71136,1,0,90.86,380.6
3465,38,9669,677,0.15,20,3,29766,0,0,101.55,1450.35
3466,44,14177,403,0.28,22,2,136574,0,0,112.84000000000002,3969.5600000000004
3467,45,3416,338,0.39,32,1,37649,0,0,131.82,1332.24
3468,29,13045,757,0.2,14,3,146687,0,0,151.4,2609.0
3469,62,9766,663,0.5,13,2,128010,1,1,331.5,4883.0
3470,27,3428,434,0.48,8,2,109533,1,0,208.32,1645.4399999999998
3471,26,6378,673,0.45,36,3,12199,2,0,302.85,2870.1
3472,50,9529,531,0.34,29,2,114259,0,0,180.54000000000002,3239.86
3473,49,6474,338,0.28,28,4,111982,0,0,94.64000000000001,1812.7200000000003
3474,32,14485,346,0.29,22,1,22197,1,1,100.33999999999999,4200.65
3475,22,13254,335,0.35,33,1,70819,0,1,117.24999999999999,4638.9
3476,64,5071,394,0.14,6,2,49194,0,0,55.160000000000004,709.94
3477,40,2555,660,0.44,8,3,96696,1,0,290.4,1124.2
3478,30,10547,824,0.28,3,0,16796,2,0,230.72000000000003,2953.1600000000003
3479,48,3563,445,0.21,1,2,8454,0,0,93.45,748.23
3480,55,13692,667,0.24,26,0,149084,0,0,160.07999999999998,3286.08
3481,25,3040,364,0.19,32,2,21980,0,0,69.16,577.6
3482,57,4686,527,0.55,31,0,108161,0,0,289.85,2577.3
3483,39,14666,819,0.18,36,2,81396,0,0,147.42,2639.88
3484,36,14967,480,0.54,26,3,70404,0,1,259.20000000000005,8082.18
3485,34,4553,800,0.39,27,0,24051,0,0,312.0,1775.67
3486,40,3779,454,0.53,2,4,113648,0,0,240.62,2002.8700000000001
3487,27,2075,834,0.34,35,3,148603,0,0,283.56,705.5
3488,33,6326,734,0.56,7,2,18426,0,1,411.04,3542.5600000000004
3489,58,7835,398,0.21,36,0,33107,0,0,83.58,1645.35
3490,38,7057,671,0.38,37,1,39332,3,0,254.98,2681.66
3491,44,13511,661,0.16,21,3,33539,0,0,105.76,2161.76
3492,47,4349,411,0.32,13,0,51871,0,0,131.52,1391.68
3493,50,4773,752,0.38,14,3,35329,0,0,285.76,1813.74
3494,54,4262,468,0.4,3,0,51358,0,0,187.20000000000002,1704.8000000000002
3495,48,5229,438,0.28,17,1,20632,0,1,122.64000000000001,1464.1200000000001
3496,46,12308,530,0.14,0,4,72412,0,0,74.2,1723.1200000000001
3497,31,2392,538,0.43,11,1,140506,0,0,231.34,1028.56
3498,44,3108,552,0.34,16,2,119169,0,0,187.68,1056.72
3499,42,6362,735,0.17,18,3,125045,1,0,124.95,1081.5400000000002
3500,42,7188,721,0.57,35,4,28584,2,0,410.96999999999997,4097.16
3501,64,10802,602,0.58,6,3,28931,0,0,349.15999999999997,6265.16
3502,34,7057,371,0.53,8,0,29305,1,1,196.63000000000002,3740.21
3503,58,12967,562,0.52,7,2,72690,0,0,292.24,6742.84
3504,54,5998,521,0.15,24,2,128709,0,0,78.14999999999999,899.6999999999999
3505,45,10864,376,0.6,6,3,141540,0,0,225.6,6518.4
3506,32,8566,361,0.3,7,2,21535,0,1,108.3,2569.7999999999997
3507,38,5677,770,0.18,23,3,114526,0,0,138.6,1021.86
3508,25,7796,456,0.51,16,0,144566,0,0,232.56,3975.96
3509,46,8363,424,0.21,11,0,100259,2,0,89.03999999999999,1756.23
3510,51,10123,460,0.36,30,3,128217,0,0,165.6,3644.2799999999997
